평가년도,도서관구분,도서관명,행정구역,시군구,장서수(인쇄),사서수,대출자수,대출권수,도서예산(자료구입비)
2023,LIBTYPE000004,월성초등학교,전북,김제시,6002,0,27,225,3900000
2023,LIBTYPE000004,월촌초등학교,전북,김제시,10702,0,22,27,5424000
2023,LIBTYPE000004,종정초등학교,전북,김제시,7985,0,23,23,5570000
2023,LIBTYPE000004,화율초등학교,전북,김제시,5145,0,0,0,3920000
2023,LIBTYPE000004,죽산초등학교,전북,김제시,9817,0,125,226,5371000
2023,LIBTYPE000004,진봉초등학교,전북,김제시,5971,0,290,560,4700000
2023,LIBTYPE000004,청운초등학교,전북,김제시,5979,0,152,194,5134000
2023,LIBTYPE000004,청하초등학교,전북,김제시,7377,0,112,1000,5222000
2023,LIBTYPE000004,초처초등학교,전북,김제시,8840,0,38,122,5300000
2023,LIBTYPE000004,치문초등학교,전북,김제시,8196,0,88,504,5058000
2023,LIBTYPE000004,황강초등학교,전북,김제시,9637,0,39,47,4320000
2023,LIBTYPE000004,황산초등학교,전북,김제시,8418,0,310,465,8014000
2023,LIBTYPE000004,금구중학교,전북,김제시,10798,0,470,576,5700000
2023,LIBTYPE000004,김제중학교,전북,김제시,9794,0,510,925,8620000
2023,LIBTYPE000004,한들중학교,전북,김제시,11475,0,651,917,10712000
2023,LIBTYPE000004,김제중앙중학교,전북,김제시,12424,1,1722,2676,9320000
2023,LIBTYPE000004,봉남중학교,전북,김제시,6944,0,106,348,4800000
2023,LIBTYPE000004,용지중학교,전북,김제시,6400,0,80,381,5520000
2023,LIBTYPE000004,청하중학교,전북,김제시,4831,0,171,649,2400000
2023,LIBTYPE000004,동국대학교사범대학부속금산중학교,전북,김제시,1438,0,30,100,2000000
2023,LIBTYPE000004,금성중학교,전북,김제시,11613,0,26,57,4000000
2023,LIBTYPE000004,덕암중학교,전북,김제시,13618,0,2754,4536,5000000
2023,LIBTYPE000004,만경중학교,전북,김제시,7147,0,138,282,3000000
2023,LIBTYPE000004,만경여자중학교,전북,김제시,8749,0,26,204,4000000
2023,LIBTYPE000004,지평선중학교,전북,김제시,41340,0,1181,1996,7068000
2023,LIBTYPE000004,고산고등학교,전북,완주군,15764,0,79,160,11980000
2023,LIBTYPE000004,한별고등학교,전북,완주군,21411,0,867,1518,8000000
2023,LIBTYPE000004,세인고등학교,전북,완주군,11012,0,203,309,11710000
2023,LIBTYPE000004,완주고등학교,전북,완주군,15540,0,129,806,10480000
2023,LIBTYPE000004,전북체육고등학교,전북,완주군,17362,0,110,250,4800000
2023,LIBTYPE000004,전주예술고등학교,전북,완주군,7000,0,0,0,1000000
2023,LIBTYPE000004,전북하이텍고등학교,전북,완주군,23707,0,168,213,10000000
2023,LIBTYPE000004,한국게임과학고등학교,전북,완주군,6527,0,30,200,0
2023,LIBTYPE000004,가천초등학교,전북,완주군,5828,0,98,457,7960000
2023,LIBTYPE000004,간중초등학교,전북,완주군,8052,0,191,716,5000000
2023,LIBTYPE000004,고산초등학교,전북,완주군,5742,0,447,2116,6440000
2023,LIBTYPE000004,삼우초등학교,전북,완주군,9382,0,801,1672,5590000
2023,LIBTYPE000004,구이초등학교,전북,완주군,9186,0,457,638,5676000
2023,LIBTYPE000004,남관초등학교,전북,완주군,4616,0,15,31,5300000
2023,LIBTYPE000004,대덕초등학교,전북,완주군,9851,0,493,917,6650000
2023,LIBTYPE000004,동상초등학교,전북,완주군,15294,0,65,130,4360000
2023,LIBTYPE000004,동양초등학교,전북,완주군,8433,0,0,0,5339000
2023,LIBTYPE000004,봉동초등학교,전북,완주군,21241,1,7754,12996,10200000
2023,LIBTYPE000004,봉동초등학교양화분교장,전북,완주군,4407,0,75,521,2520000
2023,LIBTYPE000004,봉서초등학교,전북,완주군,22473,2,4219,6508,22000000
2023,LIBTYPE000004,봉성초등학교,전북,완주군,8782,0,80,254,5300000
2023,LIBTYPE000004,비봉초등학교,전북,완주군,17183,0,200,530,5440000
2023,LIBTYPE000004,삼례초등학교,전북,완주군,12195,0,6356,12767,7290000
2023,LIBTYPE000004,삼례동초등학교,전북,완주군,9536,0,0,0,8060000
2023,LIBTYPE000004,삼례중앙초등학교,전북,완주군,15702,0,1092,1607,8000000
2023,LIBTYPE000004,상관초등학교,전북,완주군,13469,0,872,1346,8440000
2023,LIBTYPE000004,소양초등학교,전북,완주군,6558,0,231,400,4536000
2023,LIBTYPE000004,소양서초등학교,전북,완주군,7209,0,1316,2482,5620000
2023,LIBTYPE000004,송광초등학교,전북,완주군,8871,0,77,424,4000000
2023,LIBTYPE000004,용봉초등학교,전북,완주군,8518,0,574,941,9566000
2023,LIBTYPE000004,용진초등학교,전북,완주군,10759,0,210,450,5405000
2023,LIBTYPE000004,운주초등학교,전북,완주군,7302,0,7,235,5418000
2023,LIBTYPE000004,이서초등학교,전북,완주군,17822,0,1245,4417,9937000
2023,LIBTYPE000004,이성초등학교,전북,완주군,7697,0,40,111,5400000
2023,LIBTYPE000004,청명초등학교,전북,완주군,8313,0,35,525,6750000
2023,LIBTYPE000004,청완초등학교,전북,완주군,11608,0,4176,8062,9700000
2023,LIBTYPE000004,태봉초등학교,전북,완주군,6035,0,63,361,5415000
2023,LIBTYPE000004,화산초등학교,전북,완주군,10028,0,432,1250,7440000
2023,LIBTYPE000004,봉서중학교,전북,완주군,18747,1,1541,2598,17000000
2023,LIBTYPE000004,고산중학교,전북,완주군,6666,0,468,689,7020000
2023,LIBTYPE000004,구이중학교,전북,완주군,7580,0,55,253,6929000
2023,LIBTYPE000004,삼례중학교,전북,완주군,18934,0,3380,4483,12000000
2023,LIBTYPE000004,상관중학교,전북,완주군,9274,0,520,609,8350000
2023,LIBTYPE000004,소양중학교,전북,완주군,9237,0,64,483,6700000
2023,LIBTYPE000004,완주중학교,전북,완주군,7240,1,217,757,7000000
2023,LIBTYPE000004,삼우중학교,전북,완주군,13945,0,2095,2130,5000000
2023,LIBTYPE000004,용진중학교,전북,완주군,6715,0,128,449,7500000
2023,LIBTYPE000004,운주중학교,전북,완주군,7703,0,98,156,5010000
2023,LIBTYPE000004,화산중학교,전북,완주군,23292,0,1069,1588,12400000
2023,LIBTYPE000004,전북체육중학교,전북,완주군,1179,0,850,1150,4800000
2023,LIBTYPE000004,전주예술중학교,전북,완주군,7910,0,604,993,1000000
2023,LIBTYPE000004,마령고등학교,전북,진안군,11574,0,49,90,3600000
2023,LIBTYPE000004,안천고등학교,전북,진안군,15475,0,91,106,10570000
2023,LIBTYPE000004,진안제일고등학교,전북,진안군,11091,0,74,300,7100000
2023,LIBTYPE000004,한국한방고등학교,전북,진안군,4200,0,2130,4675,3000000
2023,LIBTYPE000004,진안공업고등학교,전북,진안군,14751,1,132,239,15831000
2023,LIBTYPE000004,동향초등학교,전북,진안군,14295,0,236,459,5500000
2023,LIBTYPE000004,마령초등학교,전북,진안군,11080,0,47,182,4500000
2023,LIBTYPE000004,백운초등학교,전북,진안군,9741,0,282,464,4800000
2023,LIBTYPE000004,부귀초등학교,전북,진안군,10353,0,38,157,5300000
2023,LIBTYPE000004,송풍초등학교,전북,진안군,6696,0,34,141,4631000
2023,LIBTYPE000004,안천초등학교,전북,진안군,10977,0,71,83,5340000
2023,LIBTYPE000004,오천초등학교,전북,진안군,6831,0,176,298,5150000
2023,LIBTYPE000004,외궁초등학교,전북,진안군,13490,0,79,414,3750000
2023,LIBTYPE000004,장승초등학교,전북,진안군,9565,0,133,950,5600000
2023,LIBTYPE000004,조림초등학교,전북,진안군,8663,0,34,262,5816000
2023,LIBTYPE000004,주천초등학교,전북,진안군,9246,0,20,21,5400000
2023,LIBTYPE000004,진안초등학교,전북,진안군,16170,0,280,282,2400000
2023,LIBTYPE000004,진안중앙초등학교,전북,진안군,15796,1,2056,3611,7532000
2023,LIBTYPE000004,동향중학교,전북,진안군,6504,0,30,80,5400000
2023,LIBTYPE000004,마령중학교,전북,진안군,5072,0,79,140,4250000
2023,LIBTYPE000004,백운중학교,전북,진안군,10159,0,45,90,4000000
2023,LIBTYPE000004,부귀중학교,전북,진안군,8046,0,183,258,6120000
2023,LIBTYPE000004,용담중학교,전북,진안군,5505,0,43,73,1500000
2023,LIBTYPE000004,주천중학교,전북,진안군,7786,0,153,216,4700000
2023,LIBTYPE000004,진성중학교,전북,진안군,6659,0,31,52,5000000
2023,LIBTYPE000004,진안중학교,전북,진안군,10481,0,447,447,7266000
2023,LIBTYPE000004,진안여자중학교,전북,진안군,9744,1,704,1016,5596000
2023,LIBTYPE000004,설천고등학교,전북,무주군,13961,0,240,362,7605000
2023,LIBTYPE000004,안성고등학교,전북,무주군,6117,0,82,289,11600000
2023,LIBTYPE000004,푸른꿈고등학교,전북,무주군,4515,0,199,250,6750000
2023,LIBTYPE000004,무주고등학교,전북,무주군,15523,1,279,422,14766000
2023,LIBTYPE000004,괴목초등학교,전북,무주군,9413,0,480,513,5070000
2023,LIBTYPE000004,구천초등학교,전북,무주군,17274,0,50,130,7660000
2023,LIBTYPE000004,무주초등학교,전북,무주군,18120,0,172,1012,12080000
2023,LIBTYPE000004,무주중앙초등학교,전북,무주군,23880,1,5370,8436,8500000
2023,LIBTYPE000004,무풍초등학교,전북,무주군,14871,0,66,139,5500000
2023,LIBTYPE000004,부남초등학교,전북,무주군,13313,0,350,650,3000000
2023,LIBTYPE000004,부당초등학교,전북,무주군,3635,0,50,100,3290000
2023,LIBTYPE000004,설천초등학교,전북,무주군,11660,0,1760,2372,4860000
2023,LIBTYPE000004,안성초등학교,전북,무주군,14887,0,1090,1090,5300000
2023,LIBTYPE000004,적상초등학교,전북,무주군,12420,0,120,177,5986000
2023,LIBTYPE000004,무주중학교,전북,무주군,10385,1,703,897,9513000
2023,LIBTYPE000004,무풍중학교,전북,무주군,10250,0,69,118,6400000
2023,LIBTYPE000004,안성중학교,전북,무주군,6814,0,381,399,5848000
2023,LIBTYPE000004,부남중학교,전북,무주군,8018,0,100,500,3000000
2023,LIBTYPE000004,설천중학교,전북,무주군,13961,0,240,362,5625000
2023,LIBTYPE000004,적상중학교,전북,무주군,3992,0,68,146,3000000
2023,LIBTYPE000004,산서고등학교,전북,장수군,6682,0,34,110,7315000
2023,LIBTYPE000004,장수고등학교,전북,장수군,12762,1,1034,1471,9968000
2023,LIBTYPE000004,한국마사고등학교,전북,장수군,3939,0,500,700,2300000
2023,LIBTYPE000004,백화여자고등학교,전북,장수군,10337,0,172,331,8800000
2023,LIBTYPE000004,전북유니텍고등학교,전북,장수군,10814,0,175,226,12000000
2023,LIBTYPE000004,계남초등학교,전북,장수군,8560,0,30,116,5284000
2023,LIBTYPE000004,계북초등학교,전북,장수군,22993,0,91,197,5500000
2023,LIBTYPE000004,번암초등학교,전북,장수군,9242,0,109,745,5123000
2023,LIBTYPE000004,산서초등학교,전북,장수군,17441,0,50,391,4700000
2023,LIBTYPE000004,번암초등학교동화분교장,전북,장수군,4387,0,132,167,2175000
2023,LIBTYPE000004,수남초등학교,전북,장수군,8825,0,1265,1924,5512000
2023,LIBTYPE000004,장계초등학교,전북,장수군,13771,0,3745,6607,6600000
2023,LIBTYPE000004,장수초등학교,전북,장수군,18165,1,6598,11237,9650000
2023,LIBTYPE000004,천천초등학교,전북,장수군,10370,0,83,254,5300000
2023,LIBTYPE000004,계남중학교,전북,장수군,10010,0,145,167,5120000
2023,LIBTYPE000004,계북중학교,전북,장수군,10668,0,47,122,4000000
2023,LIBTYPE000004,번암중학교,전북,장수군,8572,0,30,40,4300000
2023,LIBTYPE000004,장계중학교,전북,장수군,11135,0,562,1157,7500000
2023,LIBTYPE000004,장수중학교,전북,장수군,12973,1,2604,2766,9945000
2023,LIBTYPE000004,천천중학교,전북,장수군,8305,0,121,252,4800000
2023,LIBTYPE000004,임실고등학교,전북,임실군,9220,1,345,629,14240000
2023,LIBTYPE000004,한국치즈과학고등학교,전북,임실군,8800,0,170,200,4400000
2023,LIBTYPE000004,오수고등학교,전북,임실군,9650,0,52,102,3000000
2023,LIBTYPE000004,갈담초등학교,전북,임실군,8197,0,511,1558,5400000
2023,LIBTYPE000004,관촌초등학교,전북,임실군,12980,0,1691,1702,5840000
2023,LIBTYPE000004,대리초등학교,전북,임실군,11548,0,0,0,4400000
2023,LIBTYPE000004,덕치초등학교,전북,임실군,10671,0,30,230,4200000
2023,LIBTYPE000004,삼계초등학교,전북,임실군,5359,0,110,197,4000000
2023,LIBTYPE000004,성수초등학교,전북,임실군,7846,0,343,507,5250000
2023,LIBTYPE000004,신평초등학교,전북,임실군,12527,0,72,105,3600000
2023,LIBTYPE000004,오수초등학교,전북,임실군,11571,0,2882,4820,5000000
2023,LIBTYPE000004,운암초등학교,전북,임실군,2260,0,0,0,5000000
2023,LIBTYPE000004,임실기림초등학교,전북,임실군,10088,0,150,169,7620000
2023,LIBTYPE000004,마암초등학교,전북,임실군,8290,0,993,3254,5173000
2023,LIBTYPE000004,임실초등학교,전북,임실군,11936,1,292,6936,8800000
2023,LIBTYPE000004,지사초등학교,전북,임실군,9031,0,30,150,5320000
2023,LIBTYPE000004,청웅초등학교,전북,임실군,9394,0,150,1100,4909000
2023,LIBTYPE000004,관촌중학교,전북,임실군,11329,1,396,596,5080000
2023,LIBTYPE000004,삼계중학교,전북,임실군,8518,0,528,591,5000000
2023,LIBTYPE000004,섬진중학교,전북,임실군,9505,0,111,111,4500000
2023,LIBTYPE000004,성수중학교,전북,임실군,6988,0,23,196,5121000
2023,LIBTYPE000004,오수중학교,전북,임실군,12091,0,653,1505,5000000
2023,LIBTYPE000004,운암중학교,전북,임실군,6004,0,62,120,3380000
2023,LIBTYPE000004,임실동중학교,전북,임실군,13029,0,5327,5634,7700000
2023,LIBTYPE000004,지사중학교,전북,임실군,6183,0,139,139,2850000
2023,LIBTYPE000004,청웅중학교,전북,임실군,7011,0,336,411,5120000
2023,LIBTYPE000004,동계고등학교,전북,순창군,12326,0,192,540,7463000
2023,LIBTYPE000004,순창제일고등학교,전북,순창군,17608,1,920,1283,8600000
2023,LIBTYPE000004,순창고등학교,전북,순창군,10558,0,349,499,5000000
2023,LIBTYPE000004,구림초등학교,전북,순창군,9678,0,535,535,5040000
2023,LIBTYPE000004,금과초등학교,전북,순창군,8373,0,304,737,5048000
2023,LIBTYPE000004,동계초등학교,전북,순창군,11265,0,32,161,5200000
2023,LIBTYPE000004,동산초등학교,전북,순창군,13046,0,498,498,5400000
2023,LIBTYPE000004,복흥초등학교,전북,순창군,9462,0,16,17,5087000
2023,LIBTYPE000004,순창초등학교,전북,순창군,8687,1,2812,2825,8560000
2023,LIBTYPE000004,시산초등학교,전북,순창군,9475,0,109,109,4800000
2023,LIBTYPE000004,쌍치초등학교,전북,순창군,15365,0,40,500,5100000
2023,LIBTYPE000004,옥천초등학교,전북,순창군,12349,0,66,66,5219000
2023,LIBTYPE000004,유등초등학교,전북,순창군,6264,0,2000,6000,5076000
2023,LIBTYPE000004,인계초등학교,전북,순창군,8025,0,105,422,5360000
2023,LIBTYPE000004,적성초등학교,전북,순창군,9374,0,73,286,4049000
2023,LIBTYPE000004,순창중앙초등학교,전북,순창군,15000,2,1640,2328,7860000
2023,LIBTYPE000004,팔덕초등학교,전북,순창군,10845,0,461,691,4800000
2023,LIBTYPE000004,풍산초등학교,전북,순창군,12990,0,53,104,5360000
2023,LIBTYPE000004,구림중학교,전북,순창군,7616,0,80,137,4637000
2023,LIBTYPE000004,복흥중학교,전북,순창군,8869,0,90,120,5638000
2023,LIBTYPE000004,순창중학교,전북,순창군,13055,0,103,105,6519000
2023,LIBTYPE000004,순창여자중학교,전북,순창군,13663,1,1672,3211,9750000
2023,LIBTYPE000004,쌍치중학교,전북,순창군,9290,0,179,252,5326000
2023,LIBTYPE000004,순창북중학교,전북,순창군,3632,0,150,700,7500000
2023,LIBTYPE000004,고창여자고등학교,전북,고창군,15014,0,437,439,7200000
2023,LIBTYPE000004,고창고등학교,전북,고창군,15178,1,17,63,18220000
2023,LIBTYPE000004,해리고등학교,전북,고창군,4052,0,20,120,8000000
2023,LIBTYPE000004,고창북고등학교,전북,고창군,5548,0,150,750,16241000
2023,LIBTYPE000004,영선고등학교,전북,고창군,10300,0,880,900,7000000
2023,LIBTYPE000004,강호항공고등학교,전북,고창군,14219,0,2332,4217,3600000
2023,LIBTYPE000004,가평초등학교,전북,고창군,8322,0,182,670,4800000
2023,LIBTYPE000004,고수초등학교,전북,고창군,16798,0,125,176,6350000
2023,LIBTYPE000004,고창초등학교,전북,고창군,30610,1,4927,11509,18300000
2023,LIBTYPE000004,고창남초등학교,전북,고창군,12399,2,1728,2579,9845000
2023,LIBTYPE000004,공음초등학교,전북,고창군,16000,0,240,382,5260000
2023,LIBTYPE000004,대산초등학교,전북,고창군,9302,0,48,48,5321000
2023,LIBTYPE000004,대아초등학교,전북,고창군,11933,0,28,144,5266000
2023,LIBTYPE000004,동호초등학교,전북,고창군,7781,0,25,84,4350000
2023,LIBTYPE000004,매산초등학교,전북,고창군,11955,0,57,84,4554000
2023,LIBTYPE000004,무장초등학교,전북,고창군,14001,0,1456,1907,5346000
2023,LIBTYPE000004,봉암초등학교,전북,고창군,11347,0,24,192,2000000
2023,LIBTYPE000004,부안초등학교,전북,고창군,10166,0,211,462,5500000
2023,LIBTYPE000004,상하초등학교,전북,고창군,9047,0,164,852,5460000
2023,LIBTYPE000004,선동초등학교,전북,고창군,6572,0,57,307,4002000
2023,LIBTYPE000004,성내초등학교,전북,고창군,9392,0,299,300,5424000
2023,LIBTYPE000004,성송초등학교,전북,고창군,8312,0,34,115,5500000
2023,LIBTYPE000004,신림초등학교,전북,고창군,10042,0,40,200,4705000
2023,LIBTYPE000004,심원초등학교,전북,고창군,13924,0,24,38,5600000
2023,LIBTYPE000004,아산초등학교,전북,고창군,8021,0,520,633,5000000
2023,LIBTYPE000004,해리초등학교,전북,고창군,9870,0,0,0,4540000
2023,LIBTYPE000004,흥덕초등학교,전북,고창군,11838,0,3231,3270,5922000
2023,LIBTYPE000004,고창중학교,전북,고창군,15882,0,3917,6532,14530000
2023,LIBTYPE000004,공음중학교,전북,고창군,8865,0,103,122,5592000
2023,LIBTYPE000004,대성중학교,전북,고창군,10264,0,240,524,3250000
2023,LIBTYPE000004,상하중학교,전북,고창군,11275,0,28,35,5000000
2023,LIBTYPE000004,성내중학교,전북,고창군,5903,0,196,346,1500000
2023,LIBTYPE000004,신림중학교,전북,고창군,9343,0,85,214,5320000
2023,LIBTYPE000004,심원중학교,전북,고창군,10321,0,365,619,4000000
2023,LIBTYPE000004,아산중학교,전북,고창군,11231,0,170,192,4290000
2023,LIBTYPE000004,해리중학교,전북,고창군,8319,0,26,50,5000000
2023,LIBTYPE000004,흥덕중학교,전북,고창군,14713,0,68,114,4500000
2023,LIBTYPE000004,고창남중학교,전북,고창군,4529,0,265,597,3000000
2023,LIBTYPE000004,고창북중학교,전북,고창군,4500,0,300,301,500000
2023,LIBTYPE000004,자유중학교,전북,고창군,12768,0,903,1852,8320000
2023,LIBTYPE000004,영선중학교,전북,고창군,16017,0,2821,2829,7620000
2023,LIBTYPE000004,부안여자고등학교,전북,부안군,30102,0,321,337,13200000
2023,LIBTYPE000004,부안고등학교,전북,부안군,17784,1,1459,2028,16936000
2023,LIBTYPE000004,서림고등학교,전북,부안군,8609,0,440,987,12150000
2023,LIBTYPE000004,백산고등학교,전북,부안군,14360,0,177,226,9616000
2023,LIBTYPE000004,부안제일고등학교,전북,부안군,9906,0,50,200,3000000
2023,LIBTYPE000004,줄포자동차공업고등학교,전북,부안군,7830,0,17,17,11160000
2023,LIBTYPE000004,격포초등학교,전북,부안군,17353,0,311,311,6700000
2023,LIBTYPE000004,계화초등학교,전북,부안군,6750,0,552,552,3600000
2023,LIBTYPE000004,곰소초등학교,전북,부안군,12352,0,76,90,5500000
2023,LIBTYPE000004,동북초등학교,전북,부안군,7046,0,432,1080,3200000
2023,LIBTYPE000004,동진초등학교,전북,부안군,12237,0,200,400,5306000
2023,LIBTYPE000004,백련초등학교,전북,부안군,4552,0,120,240,5430000
2023,LIBTYPE000004,백룡초등학교,전북,부안군,4208,0,13,70,4432000
2023,LIBTYPE000004,백산초등학교,전북,부안군,8492,0,185,545,5349000
2023,LIBTYPE000004,변산초등학교,전북,부안군,15036,0,460,460,4930000
2023,LIBTYPE000004,부안초등학교,전북,부안군,20149,1,2928,4806,8932000
2023,LIBTYPE000004,부안남초등학교,전북,부안군,7410,0,182,902,4660000
2023,LIBTYPE000004,부안동초등학교,전북,부안군,21133,1,6617,11355,14000000
2023,LIBTYPE000004,상서초등학교,전북,부안군,8465,0,85,95,5638000
2023,LIBTYPE000004,영전초등학교,전북,부안군,10730,0,30,120,5335000
2023,LIBTYPE000004,우덕초등학교,전북,부안군,11416,0,289,786,7132000
2023,LIBTYPE000004,위도초등학교,전북,부안군,10349,0,240,260,3300000
2023,LIBTYPE000004,주산초등학교,전북,부안군,7228,0,49,49,5200000
2023,LIBTYPE000004,줄포초등학교,전북,부안군,11187,0,114,120,5700000
2023,LIBTYPE000004,창북초등학교,전북,부안군,11108,0,512,2880,5600000
2023,LIBTYPE000004,하서초등학교,전북,부안군,6877,0,384,1152,7250000
2023,LIBTYPE000004,행안초등학교,전북,부안군,8095,0,85,217,7200000
2023,LIBTYPE000004,계화중학교,전북,부안군,11091,0,120,321,5000000
2023,LIBTYPE000004,변산중학교,전북,부안군,9767,0,12,53,4500000
2023,LIBTYPE000004,보안중학교,전북,부안군,10965,0,160,200,5000000
2023,LIBTYPE000004,부안중학교,전북,부안군,13576,1,899,1522,10620000
2023,LIBTYPE000004,상서중학교,전북,부안군,12382,0,164,164,4950000
2023,LIBTYPE000004,위도중학교,전북,부안군,11506,0,57,152,4320000
2023,LIBTYPE000004,주산중학교,전북,부안군,8256,0,7,8,5010000
2023,LIBTYPE000004,줄포중학교,전북,부안군,10730,0,29,174,5700000
2023,LIBTYPE000004,하서중학교,전북,부안군,8322,0,82,870,2500000
2023,LIBTYPE000004,백산중학교,전북,부안군,7049,0,478,564,6000000
2023,LIBTYPE000004,변산서중학교,전북,부안군,10839,0,87,422,2000000
2023,LIBTYPE000004,낭주중학교,전북,부안군,22194,0,372,528,12000000
2023,LIBTYPE000004,삼남중학교,전북,부안군,15887,0,892,1084,8573000
2023,LIBTYPE000004,목포고등학교,전남,목포시,21165,1,1488,3582,12800000
2023,LIBTYPE000004,목포여자고등학교,전남,목포시,21168,1,1318,2090,13100000
2023,LIBTYPE000004,목포제일여자고등학교,전남,목포시,17473,1,3537,8593,13050000
2023,LIBTYPE000004,목상고등학교,전남,목포시,19711,1,1926,2926,12700000
2023,LIBTYPE000004,문태고등학교,전남,목포시,26090,1,1977,2927,12400000
2023,LIBTYPE000004,목포홍일고등학교,전남,목포시,15789,0,1622,2243,15000000
2023,LIBTYPE000004,영흥고등학교,전남,목포시,14692,0,4205,6221,12000000
2023,LIBTYPE000004,목포덕인고등학교,전남,목포시,12702,0,347,475,12320000
2023,LIBTYPE000004,목포마리아회고등학교,전남,목포시,11102,0,979,1038,12500000
2023,LIBTYPE000004,목포정명여자고등학교,전남,목포시,16003,0,1404,1918,11000000
2023,LIBTYPE000004,목포혜인여자고등학교,전남,목포시,13690,0,1074,1618,13000000
2023,LIBTYPE000004,목포공업고등학교,전남,목포시,9946,0,3689,34394,15000000
2023,LIBTYPE000004,목포여자상업고등학교,전남,목포시,9825,0,1553,2239,3510000
2023,LIBTYPE000004,목포성신고등학교,전남,목포시,11070,0,316,2726,6800000
2023,LIBTYPE000004,목포중앙고등학교,전남,목포시,11947,0,3032,5268,13984000
2023,LIBTYPE000004,광주교육대학교목포부설초등학교,전남,목포시,13985,0,2426,3416,12000000
2023,LIBTYPE000004,목포북교초등학교,전남,목포시,14267,0,1193,1950,5130000
2023,LIBTYPE000004,목포산정초등학교,전남,목포시,9593,0,2605,5307,6000000
2023,LIBTYPE000004,목포서부초등학교,전남,목포시,19514,1,3832,15697,12000000
2023,LIBTYPE000004,목포중앙초등학교,전남,목포시,10568,0,3150,5054,6000000
2023,LIBTYPE000004,목포유달초등학교,전남,목포시,8367,0,3206,3448,5500000
2023,LIBTYPE000004,목포동초등학교,전남,목포시,13796,0,5165,7303,9200000
2023,LIBTYPE000004,목포이로초등학교,전남,목포시,19451,1,15387,25625,12180000
2023,LIBTYPE000004,목포남초등학교,전남,목포시,8370,0,374,1445,8500000
2023,LIBTYPE000004,목포서산초등학교,전남,목포시,8869,0,126,781,4171000
2023,LIBTYPE000004,목포대성초등학교,전남,목포시,15379,0,6764,8514,10000000
2023,LIBTYPE000004,목포용호초등학교,전남,목포시,15453,0,1213,6989,6660000
2023,LIBTYPE000004,목포삼학초등학교,전남,목포시,15357,0,2411,3928,10000000
2023,LIBTYPE000004,목포연동초등학교,전남,목포시,9100,0,964,2145,5250000
2023,LIBTYPE000004,목포임성초등학교,전남,목포시,8750,0,254,477,5000000
2023,LIBTYPE000004,목포대연초등학교,전남,목포시,13093,0,6037,6323,7500000
2023,LIBTYPE000004,목포상동초등학교,전남,목포시,12311,0,2782,5784,4873000
2023,LIBTYPE000004,목포부영초등학교,전남,목포시,20278,0,4663,9415,8800000
2023,LIBTYPE000004,목포하당초등학교,전남,목포시,16603,0,1661,3286,6336000
2023,LIBTYPE000004,목포연산초등학교,전남,목포시,21088,0,2388,15885,9990000
2023,LIBTYPE000004,목포신흥초등학교,전남,목포시,18386,1,9444,15016,12000000
2023,LIBTYPE000004,목포청호초등학교,전남,목포시,17160,0,12506,21756,8500000
2023,LIBTYPE000004,목포한빛초등학교,전남,목포시,15325,0,5233,9149,9200000
2023,LIBTYPE000004,목포미항초등학교,전남,목포시,12699,0,14685,24453,7872000
2023,LIBTYPE000004,목포서해초등학교,전남,목포시,17620,0,7240,11746,9400000
2023,LIBTYPE000004,목포용해초등학교,전남,목포시,18818,0,3817,24653,13500000
2023,LIBTYPE000004,목포석현초등학교,전남,목포시,22684,1,22504,37164,16650000
2023,LIBTYPE000004,목포항도초등학교,전남,목포시,20372,0,13291,28408,15000000
2023,LIBTYPE000004,목포애향초등학교,전남,목포시,21135,0,11164,18279,10500000
2023,LIBTYPE000004,목포옥암초등학교,전남,목포시,25859,1,16099,32423,11960000
2023,LIBTYPE000004,목포부주초등학교,전남,목포시,19914,0,5129,8018,14630000
2023,LIBTYPE000004,목포백련초등학교,전남,목포시,12853,1,17684,36796,17290000
2023,LIBTYPE000004,목포영산초등학교,전남,목포시,23337,0,17085,32220,12841000
2023,LIBTYPE000004,목포제일중학교,전남,목포시,10207,0,325,467,9800000
2023,LIBTYPE000004,목포유달중학교,전남,목포시,15678,0,970,1350,8500000
2023,LIBTYPE000004,목포청호중학교,전남,목포시,14553,0,149,1159,8800000
2023,LIBTYPE000004,목포여자중학교,전남,목포시,15279,1,1192,2116,5880000
2023,LIBTYPE000004,목포중앙여자중학교,전남,목포시,18906,1,2459,3967,10500000
2023,LIBTYPE000004,목포항도여자중학교,전남,목포시,14645,0,1451,2234,6240000
2023,LIBTYPE000004,목포하당중학교,전남,목포시,14984,0,864,1785,9800000
2023,LIBTYPE000004,목포옥암중학교,전남,목포시,19339,1,948,2868,11400000
2023,LIBTYPE000004,목포애향중학교,전남,목포시,19229,1,1965,6479,11322000
2023,LIBTYPE000004,문태중학교,전남,목포시,9694,0,4538,5918,9000000
2023,LIBTYPE000004,목포홍일중학교,전남,목포시,10732,0,2799,5094,10200000
2023,LIBTYPE000004,영흥중학교,전남,목포시,14718,0,620,3207,11000000
2023,LIBTYPE000004,목포덕인중학교,전남,목포시,16276,0,1523,1523,9400000
2023,LIBTYPE000004,목포정명여자중학교,전남,목포시,21312,1,6760,6988,9000000
2023,LIBTYPE000004,목포혜인여자중학교,전남,목포시,10518,0,1806,5412,9107000
